epic_number,Campaign,DJA_Class,DJA_Probability,Class
210883991,4,OTHPER,0.5706479999999999,OTHPER
210884396,4,OTHPER,0.816137,OTHPER
210884750,4,OTHPER,0.531838,OTHPER
210884893,4,OTHPER,0.5560579999999999,OTHPER
210884948,4,OTHPER,0.5554859999999999,OTHPER
210885018,4, Noise,0.816523, Noise
210885138,4, Noise,0.570623, Noise
210885168,4, Noise,0.523963, Noise
210885329,4,OTHPER,0.961186,OTHPER
210885477,4,OTHPER,0.578471,OTHPER
210885615,4, Noise,0.657403, Noise
210885626,4,OTHPER,0.516213,OTHPER
210885761,4,OTHPER,0.919644,OTHPER
210885872,4,OTHPER,0.6157239999999999,OTHPER
210885955,4,OTHPER,0.92241,OTHPER
210885995,4, Noise,0.54387, Noise
210886234,4, Noise,0.53135, Noise
210886244,4,OTHPER,0.680758,OTHPER
210886438,4,OTHPER,0.6234069999999999,OTHPER
210886456,4, Noise,0.540714, Noise
210886545,4, Noise,0.851093, Noise
210886823,4,OTHPER,0.961165,OTHPER
210886840,4,OTHPER,0.5831069999999999,OTHPER
210886867,4, Noise,0.7367229999999999, Noise
210886931,4, Noise,0.920227, Noise
210887112,4,OTHPER,0.8168449999999999,OTHPER
210887246,4,OTHPER,0.974362,OTHPER
210887253,4, Noise,0.525296, Noise
210887385,4, Noise,0.903628, Noise
210887424,4,OTHPER,0.745877,OTHPER
210887505,4, Noise,0.553671, Noise
210887585,4,OTHPER,0.7121390000000001,OTHPER
210887641,4,OTHPER,0.662938,OTHPER
210887654,4, Noise,0.5136539999999999, Noise
210887788,4,OTHPER,0.706467,OTHPER
210887918,4,OTHPER,0.854267,OTHPER
210887995,4,OTHPER,0.608218,OTHPER
210888061,4,OTHPER,0.958452,OTHPER
210888114,4,OTHPER,0.7705960000000001,OTHPER
210888123,4,OTHPER,0.989576,OTHPER
210888231,4,OTHPER,0.975761,OTHPER
210888380,4, Noise,0.51573, Noise
210888477,4,OTHPER,0.840823,OTHPER
210888551,4,OTHPER,0.533485,OTHPER
210888707,4,OTHPER,0.577735,OTHPER
210888778,4, Noise,0.7399680000000001, Noise
210888936,4, Noise,0.649848, Noise
210889032,4,OTHPER,0.7645069999999999,OTHPER
210889094,4,OTHPER,0.753051,OTHPER
210889123,4, Noise,0.547506, Noise
210889474,4, Noise,0.5494220000000001, Noise
210889589,4, Noise,0.8249920000000001, Noise
210889817,4,OTHPER,0.712879,OTHPER
210890068,4,OTHPER,0.526465,OTHPER
210890082,4,OTHPER,0.981088,OTHPER
210890451,4,OTHPER,0.7642369999999999,OTHPER
210890493,4,OTHPER,0.658408,OTHPER
210890604,4, Noise,0.562909, Noise
210890620,4,OTHPER,0.6581520000000001,OTHPER
210890748,4, Noise,0.817493, Noise
210890814,4,OTHPER,0.8633639999999999,OTHPER
210890824,4, Noise,0.661442, Noise
210890999,4, Noise,0.575605, Noise
210891082,4, Noise,0.5517850000000001, Noise
210891293,4, Noise,0.5923229999999999, Noise
210891334,4,OTHPER,0.791378,OTHPER
210891388,4, Noise,0.721965, Noise
210891488,4, Noise,0.519938, Noise
210891529,4, Noise,0.822159, Noise
210891644,4, Noise,0.688187, Noise
210891645,4,OTHPER,0.9001959999999999,OTHPER
210891664,4, Noise,0.518795, Noise
210891685,4,OTHPER,0.5015430000000001,OTHPER
210891775,4, Noise,0.5431739999999999, Noise
210891851,4, Noise,0.6051770000000001, Noise
210891881,4,OTHPER,0.535044,OTHPER
210891929,4, Noise,0.649895, Noise
210891952,4, Noise,0.553096, Noise
210891979,4,OTHPER,0.615877,OTHPER
210892097,4, Noise,0.550363, Noise
210892207,4, Noise,0.584755, Noise
210892252,4, Noise,0.560245, Noise
210892372,4,OTHPER,0.8635940000000001,OTHPER
210892390,4,OTHPER,0.930762,OTHPER
210892398,4,OTHPER,0.67789,OTHPER
210892757,4, Noise,0.60728, Noise
210892767,4,OTHPER,0.81734,OTHPER
210892842,4,OTHPER,0.906542,OTHPER
210892922,4, Noise,0.785734, Noise
210892925,4, Noise,0.5915699999999999, Noise
210892948,4, Noise,0.556194, Noise
210893255,4,OTHPER,0.719296,OTHPER
210893326,4,OTHPER,0.857843,OTHPER
210893327,4,OTHPER,0.7166899999999999,OTHPER
210893458,4,  GDOR,0.767197,  GDOR
210893499,4, Noise,0.515263, Noise
210893512,4,OTHPER,0.6335930000000001,OTHPER
210893866,4, Noise,0.602039, Noise
210893936,4,OTHPER,0.572493,OTHPER
210893991,4,OTHPER,0.512651,OTHPER
210894007,4, Noise,0.632069, Noise
210894022,4,OTHPER,0.532295,OTHPER
210894266,4,    EA,0.5148020000000001, Noise
210894431,4, Noise,0.785976, Noise
210894441,4, Noise,0.8012739999999999, Noise
210894583,4,    EB,0.590705,    EB
210894616,4, Noise,0.786902, Noise
210894629,4, Noise,0.5454859999999999, Noise
210894955,4,OTHPER,0.7108720000000001,OTHPER
210894961,4, Noise,0.636494, Noise
210894969,4,OTHPER,0.556463,OTHPER
210895009,4, Noise,0.504628, Noise
210895177,4,OTHPER,0.770246,OTHPER
210895374,4,OTHPER,0.880865,OTHPER
210895652,4,OTHPER,0.927655,OTHPER
210895820,4, Noise,0.531885, Noise
210895949,4,OTHPER,0.61703,OTHPER
210895951,4, Noise,0.834376, Noise
210895988,4,OTHPER,0.747376,OTHPER
210896077,4,OTHPER,0.604243,OTHPER
210896094,4, Noise,0.501972, Noise
210896236,4,OTHPER,0.5194,OTHPER
210896403,4,OTHPER,0.50395,OTHPER
210896463,4, Noise,0.5726600000000001, Noise
210896480,4, Noise,0.689963, Noise
210896514,4, Noise,0.768857, Noise
210896547,4,OTHPER,0.747926,OTHPER
210896550,4, Noise,0.5976060000000001, Noise
210896658,4, Noise,0.6344310000000001, Noise
210896712,4, Noise,0.543828, Noise
210896953,4, Noise,0.555384, Noise
210897045,4, Noise,0.720663, Noise
210897093,4, Noise,0.6332939999999999, Noise
210897216,4,OTHPER,0.50539,OTHPER
210897246,4, Noise,0.667549, Noise
210897370,4, Noise,0.670399, Noise
210897446,4,OTHPER,0.8904049999999999,OTHPER
210897476,4, Noise,0.7412350000000001, Noise
210897791,4, Noise,0.664532, Noise
210898020,4, Noise,0.560779, Noise
210898034,4, Noise,0.686821, Noise
210898054,4,OTHPER,0.7236279999999999,OTHPER
210898111,4,OTHPER,0.658163,OTHPER
210898141,4,OTHPER,0.639621,OTHPER
210898261,4,OTHPER,0.8692059999999999,OTHPER
210898398,4,OTHPER,0.5871569999999999,OTHPER
210898639,4, Noise,0.526192, Noise
210898642,4,OTHPER,0.582491,OTHPER
210898676,4,OTHPER,0.671521,OTHPER
210898824,4,  GDOR,0.8943780000000001, Noise
210898907,4,OTHPER,0.555114,OTHPER
210898943,4, Noise,0.621296, Noise
210898959,4,OTHPER,0.613966,OTHPER
210898988,4,OTHPER,0.70754,OTHPER
210898997,4, Noise,0.54566, Noise
210899163,4,OTHPER,0.650629,OTHPER
210899248,4, Noise,0.548849, Noise
210899603,4,OTHPER,0.6528010000000001,OTHPER
210899735,4, Noise,0.647251, Noise
210899883,4, Noise,0.573561, Noise
210899950,4,OTHPER,0.716055,OTHPER
210900035,4,OTHPER,0.5790109999999999,OTHPER
210900243,4, Noise,0.558758, Noise
210900330,4,OTHPER,0.584453,OTHPER
210900370,4,OTHPER,0.656259,OTHPER
210900459,4, Noise,0.56342, Noise
210900532,4, Noise,0.612399, Noise
210900610,4, Noise,0.511894, Noise
210900788,4,OTHPER,0.504147,OTHPER
210900800,4,OTHPER,0.573682,OTHPER
210900830,4, Noise,0.669583, Noise
210901078,4,OTHPER,0.5444180000000001,OTHPER
210901166,4, Noise,0.683821, Noise
210901232,4, Noise,0.577378, Noise
210901283,4, Noise,0.810843, Noise
210901321,4,OTHPER,0.85851,OTHPER
210901330,4, Noise,0.7079810000000001, Noise
210901552,4, Noise,0.582339, Noise
210901754,4,OTHPER,0.813778,OTHPER
210901978,4, Noise,0.8614790000000001, Noise
210901979,4,OTHPER,0.544956,OTHPER
210901982,4,OTHPER,0.504387,OTHPER
210901984,4, Noise,0.777676, Noise
210902076,4,OTHPER,0.5118010000000001,OTHPER
210902080,4,OTHPER,0.549323,OTHPER
210902176,4, Noise,0.555226, Noise
210902186,4,OTHPER,0.672273,OTHPER
210902271,4,OTHPER,0.950826,OTHPER
210902277,4,OTHPER,0.832515,OTHPER
210902489,4, Noise,0.647125, Noise
210902801,4, Noise,0.546709, Noise
210902865,4, Noise,0.654088, Noise
210902925,4, Noise,0.5489, Noise
210903097,4, Noise,0.664964, Noise
210903106,4,OTHPER,0.5161060000000001,OTHPER
210903227,4, Noise,0.593372, Noise
210903467,4,OTHPER,0.68482,OTHPER
210903541,4,OTHPER,0.6922229999999999,OTHPER
210903625,4,OTHPER,0.637903,OTHPER
210903662,4, Noise,0.51149,    EA
210903901,4, Noise,0.502204, Noise
210903972,4,OTHPER,0.509828,OTHPER
210904019,4,OTHPER,0.58699,OTHPER
210904047,4,OTHPER,0.704516,OTHPER
210904552,4,OTHPER,0.558471,OTHPER
210904592,4, Noise,0.908386, Noise
210904675,4,OTHPER,0.82042,OTHPER
210904815,4, Noise,0.553687, Noise
210904949,4,OTHPER,0.751252,OTHPER
210905191,4,OTHPER,0.783433,OTHPER
210905243,4, Noise,0.554137, Noise
210905250,4, Noise,0.733985, Noise
210905255,4,OTHPER,0.507918,OTHPER
210905362,4,OTHPER,0.907653,OTHPER
210905495,4, Noise,0.726945, Noise
210905854,4,OTHPER,0.710787,OTHPER
210906008,4,OTHPER,0.652174,OTHPER
210906033,4, Noise,0.69594, Noise
210906069,4,OTHPER,0.8923530000000001,OTHPER
210906085,4, Noise,0.5394140000000001, Noise
210906199,4, Noise,0.569491, Noise
210906214,4, Noise,0.8082189999999999, Noise
210906231,4, Noise,0.5463859999999999, Noise
210906262,4,OTHPER,0.644493,OTHPER
210906488,4, Noise,0.661289, Noise
210906847,4,OTHPER,0.626127,OTHPER
210906859,4, Noise,0.585395, Noise
210907176,4, Noise,0.580952, Noise
210907237,4,OTHPER,0.504915,OTHPER
210907346,4,OTHPER,0.5269010000000001,OTHPER
210907388,4,OTHPER,0.604634,OTHPER
210907414,4, Noise,0.924546, Noise
210907442,4,OTHPER,0.91618,OTHPER
210907473,4,OTHPER,0.8482120000000001,OTHPER
210907534,4,OTHPER,0.741084,OTHPER
210907575,4,OTHPER,0.735568,OTHPER
210907632,4, Noise,0.549599, Noise
210907759,4, Noise,0.704773, Noise
210907799,4,OTHPER,0.738797,OTHPER
210907827,4, Noise,0.597629, Noise
210907837,4,OTHPER,0.583,OTHPER
210907840,4, Noise,0.5584720000000001, Noise
210907856,4,OTHPER,0.578605,OTHPER
210907884,4, Noise,0.586275, Noise
210907945,4, Noise,0.7064729999999999, Noise
210908248,4, Noise,0.53069, Noise
210908270,4,OTHPER,0.5805279999999999,OTHPER
210908293,4,OTHPER,0.630347,OTHPER
210908413,4, DSCUT,0.636441, DSCUT
210908494,4,OTHPER,0.515163,OTHPER
210908535,4,OTHPER,0.5747909999999999,OTHPER
210908565,4, Noise,0.5851310000000001, Noise
210908759,4,OTHPER,0.652291,OTHPER
210908792,4,OTHPER,0.756161,OTHPER
210908952,4,OTHPER,0.51891,OTHPER
210908968,4, Noise,0.51152, Noise
210909460,4,OTHPER,0.71695,OTHPER
210909466,4, Noise,0.726028, Noise
210909528,4,OTHPER,0.8276540000000001,OTHPER
210909817,4,OTHPER,0.956494,OTHPER
210909832,4,OTHPER,0.743153,OTHPER
210909844,4,OTHPER,0.732342,OTHPER
210909923,4,OTHPER,0.630794,OTHPER
210909983,4,OTHPER,0.739854,OTHPER
210910007,4, Noise,0.612451, Noise
210910177,4, DSCUT,0.795484, DSCUT
210910363,4, Noise,0.5818439999999999, Noise
210910422,4, Noise,0.575434, Noise
210910457,4,OTHPER,0.957204,OTHPER
210910514,4, Noise,0.702078, Noise
210910779,4, Noise,0.5247310000000001, Noise
210911036,4,OTHPER,0.518558,OTHPER
210911117,4,OTHPER,0.656776,OTHPER
210911177,4, Noise,0.880986, Noise
210911220,4,OTHPER,0.665149,OTHPER
210911240,4,OTHPER,0.536139,OTHPER
210911361,4, Noise,0.645179, Noise
210911544,4,OTHPER,0.962406,OTHPER
210911989,4, Noise,0.503771, Noise
210912007,4, Noise,0.548389, Noise
210912022,4, Noise,0.753315, Noise
210912057,4,OTHPER,0.546821,OTHPER
210912096,4,OTHPER,0.5129199999999999,OTHPER
210912141,4, Noise,0.52955, Noise
210912170,4, Noise,0.715784, Noise
210912231,4,    EB,0.973362,    EB
210912256,4, DSCUT,0.715256, DSCUT
210912259,4, Noise,0.619671, Noise
210912300,4,OTHPER,0.763935,OTHPER
210912314,4, Noise,0.5729270000000001, Noise
210912439,4, Noise,0.730568, Noise
210912487,4,OTHPER,0.612893,OTHPER
210912613,4,OTHPER,0.754847,OTHPER
210913007,4,OTHPER,0.806983,OTHPER
210913096,4,OTHPER,0.775596,OTHPER
210913519,4, Noise,0.7636430000000001, Noise
210913736,4, Noise,0.561024, Noise
210913766,4, Noise,0.6782159999999999, Noise
210913844,4,OTHPER,0.756467,OTHPER
210913953,4,  GDOR,0.555974,  GDOR
210914077,4, Noise,0.785363, Noise
210914118,4, Noise,0.658084, Noise
210914124,4,OTHPER,0.60175,OTHPER
210914195,4,OTHPER,0.681674,OTHPER
210914245,4,OTHPER,0.8566799999999999,OTHPER
210914261,4,OTHPER,0.68602,OTHPER
210914325,4,OTHPER,0.520167,OTHPER
210914391,4, Noise,0.698224, Noise
210914406,4, Noise,0.535921, Noise
210914422,4, Noise,0.765174, Noise
210914552,4, Noise,0.617516, Noise
210914569,4, Noise,0.720827, Noise
210914581,4, Noise,0.6217560000000001, Noise
210914638,4,OTHPER,0.5124310000000001,OTHPER
210914639,4, Noise,0.591163, Noise
210914670,4,OTHPER,0.603845,OTHPER
210914767,4, Noise,0.629057, Noise
210914991,4, Noise,0.792747, Noise
210915269,4,OTHPER,0.589913,OTHPER
210915340,4, Noise,0.719481, Noise
210915466,4,OTHPER,0.515372,OTHPER
210915493,4, Noise,0.723535, Noise
210915556,4,OTHPER,0.856864,OTHPER
210915562,4, Noise,0.716875, Noise
210915568,4,OTHPER,0.684792,OTHPER
210915682,4, Noise,0.694329, Noise
210915695,4,OTHPER,0.59419,OTHPER
210915861,4,OTHPER,0.8308040000000001,OTHPER
210915882,4,OTHPER,0.725524,OTHPER
210915952,4,OTHPER,0.5640729999999999,OTHPER
210916027,4,OTHPER,0.6005729999999999,OTHPER
210916303,4,OTHPER,0.576016,OTHPER
210916514,4, Noise,0.507257, Noise
210916615,4, Noise,0.566604, Noise
210916718,4,OTHPER,0.992996,OTHPER
210916726,4, Noise,0.510223, Noise
210916769,4,    EB,0.908442,    EB
210916857,4,OTHPER,0.909715,OTHPER
210917018,4, Noise,0.512251, Noise
210917176,4, Noise,0.8011560000000001, Noise
210917200,4, DSCUT,0.938238, DSCUT
210917230,4,OTHPER,0.7720670000000001,OTHPER
210917330,4,OTHPER,0.97478,OTHPER
210917345,4,OTHPER,0.683197,OTHPER
210917400,4, Noise,0.507054, Noise
210917534,4,OTHPER,0.942179,OTHPER
210917587,4,OTHPER,0.5295949999999999,OTHPER
210917754,4,OTHPER,0.707172,OTHPER
210917780,4, Noise,0.7000460000000001, Noise
210918004,4, Noise,0.67795, Noise
210918033,4, Noise,0.775203, Noise
210918038,4,OTHPER,0.594484,OTHPER
210918149,4, Noise,0.598821, Noise
210918243,4, Noise,0.661783, Noise
210918391,4,OTHPER,0.8289920000000001,OTHPER
210918424,4,OTHPER,0.5481689999999999,OTHPER
210918638,4,OTHPER,0.556272,OTHPER
210918697,4,OTHPER,0.63074,OTHPER
210918923,4,OTHPER,0.760369,OTHPER
210918990,4,OTHPER,0.5224840000000001,OTHPER
210919071,4, Noise,0.575479, Noise
210919081,4, Noise,0.593428, Noise
210919084,4,    EB,0.56748,OTHPER
210919158,4,OTHPER,0.689886,OTHPER
210919313,4, Noise,0.5694640000000001, Noise
210919316,4,OTHPER,0.5086229999999999,OTHPER
210919412,4,OTHPER,0.601693,OTHPER
210919429,4, Noise,0.672774, Noise
210919466,4,OTHPER,0.608911,OTHPER
210919541,4,    EA,0.7659090000000001, Noise
210919628,4,OTHPER,0.961024,OTHPER
210919689,4, Noise,0.569194, Noise
210919710,4,OTHPER,0.8756229999999999,OTHPER
210919729,4, Noise,0.649456, Noise
210919799,4, Noise,0.670413, Noise
210919909,4, Noise,0.799342, Noise
210919936,4, Noise,0.653566, Noise
210920066,4,OTHPER,0.907635,OTHPER
210920153,4, Noise,0.650181, Noise
210920215,4,OTHPER,0.7981520000000001,OTHPER
210920246,4,OTHPER,0.7431770000000001,OTHPER
210920251,4, Noise,0.5614279999999999, Noise
210920268,4,OTHPER,0.707337,OTHPER
210920334,4,OTHPER,0.897827,OTHPER
210920411,4,OTHPER,0.6090810000000001,OTHPER
210920440,4,OTHPER,0.5988600000000001,OTHPER
210920453,4,OTHPER,0.5004430000000001,OTHPER
210920469,4,OTHPER,0.971791,OTHPER
210920550,4,OTHPER,0.964554,OTHPER
210920855,4,OTHPER,0.616586,OTHPER
210921317,4, Noise,0.6755359999999999, Noise
210921496,4, Noise,0.502898, Noise
210921519,4,OTHPER,0.625987,OTHPER
210921544,4,OTHPER,0.979142,OTHPER
210921655,4,OTHPER,0.821174,OTHPER
210921683,4,OTHPER,0.532101,OTHPER
210921903,4,OTHPER,0.773172,OTHPER
210922050,4, Noise,0.634709, Noise
210922051,4, Noise,0.553227, Noise
210922109,4, Noise,0.55423, Noise
210922125,4,OTHPER,0.5294399999999999,OTHPER
210922126,4,OTHPER,0.978025,OTHPER
210922132,4, Noise,0.561283, Noise
210922169,4, Noise,0.572014, Noise
210922216,4,OTHPER,0.542358,OTHPER
210922262,4, Noise,0.64058, Noise
210922311,4, Noise,0.65741, Noise
210922409,4, Noise,0.520911, Noise
210922447,4,OTHPER,0.593893,OTHPER
210922471,4,OTHPER,0.656176,OTHPER
210922592,4,OTHPER,0.846778,OTHPER
210922696,4, Noise,0.622893, Noise
210922778,4, Noise,0.700412, Noise
210922803,4,OTHPER,0.6016859999999999,OTHPER
210922959,4,OTHPER,0.635369,OTHPER
210923023,4,OTHPER,0.694966,OTHPER
210923049,4,OTHPER,0.6341060000000001,OTHPER
210923075,4, Noise,0.525381, Noise
210923123,4,OTHPER,0.5753560000000001,OTHPER
210923256,4, Noise,0.726507, Noise
210923399,4, DSCUT,0.526101, DSCUT
210923409,4,OTHPER,0.621758,OTHPER
210923443,4,OTHPER,0.938862,OTHPER
210923509,4,OTHPER,0.54903,OTHPER
210923590,4,OTHPER,0.652072,OTHPER
210923615,4,OTHPER,0.564632,OTHPER
210923631,4,OTHPER,0.73825,OTHPER
210923644,4,OTHPER,0.8861180000000001,OTHPER
210923842,4,OTHPER,0.582609,OTHPER
210923852,4,OTHPER,0.6833199999999999,OTHPER
210923855,4, Noise,0.589433, Noise
210923951,4, Noise,0.759659, Noise
210923968,4,OTHPER,0.5094920000000001,OTHPER
210923988,4,OTHPER,0.792871,OTHPER
210923995,4, DSCUT,0.7578729999999999, Noise
210924091,4, Noise,0.533571, Noise
210924173,4,OTHPER,0.647454,OTHPER
210924252,4,OTHPER,0.651767,OTHPER
210924530,4, Noise,0.5768270000000001, Noise
210924616,4, Noise,0.750624, Noise
210924645,4, Noise,0.7607550000000001, Noise
210924906,4,OTHPER,0.501923,OTHPER
210924907,4, Noise,0.67194, Noise
210924922,4, Noise,0.5544560000000001, Noise
210924946,4, Noise,0.8488620000000001, Noise
210924994,4, Noise,0.8178270000000001, Noise
210925102,4, Noise,0.505599, Noise
210925176,4, DSCUT,0.988649, DSCUT
210925193,4, Noise,0.528678, Noise
210925362,4,OTHPER,0.777053,OTHPER
210925427,4, Noise,0.628663, Noise
210925532,4,OTHPER,0.511456,OTHPER
210925707,4,    EA,0.56538,    EA
210925750,4,OTHPER,0.680707,OTHPER
210925792,4,  RRab,0.761333,  RRab
210925813,4,OTHPER,0.632408,OTHPER
210925868,4, Noise,0.659107, Noise
210926194,4,OTHPER,0.541515,OTHPER
210926288,4,OTHPER,0.594511,OTHPER
210926372,4,OTHPER,0.824308,OTHPER
210926374,4, Noise,0.730835, Noise
210926530,4,OTHPER,0.834833,OTHPER
210926560,4,OTHPER,0.897075,OTHPER
210926702,4,OTHPER,0.531359,OTHPER
210926749,4,OTHPER,0.6636489999999999,OTHPER
210926788,4, Noise,0.721712, Noise
210926801,4,OTHPER,0.797772,OTHPER
210926818,4,OTHPER,0.589796,OTHPER
210926887,4, Noise,0.591174, Noise
210926922,4, Noise,0.579548, Noise
210926943,4, Noise,0.789929, Noise
210926952,4,OTHPER,0.622676,OTHPER
210927034,4,OTHPER,0.5149279999999999,OTHPER
210927155,4,OTHPER,0.98741,OTHPER
210927165,4, Noise,0.564411, Noise
210927196,4, Noise,0.525087, Noise
210927202,4, Noise,0.661989, Noise
210927253,4,OTHPER,0.806757,OTHPER
210927279,4, Noise,0.7764840000000001, Noise
210927331,4,OTHPER,0.6030369999999999,OTHPER
210927336,4, Noise,0.919164, Noise
210927358,4,OTHPER,0.728647,OTHPER
210927594,4, Noise,0.5023920000000001, Noise
210927635,4,OTHPER,0.591852,OTHPER
210927645,4, Noise,0.771986, Noise
210927722,4,OTHPER,0.527977,OTHPER
210927909,4,OTHPER,0.664373,OTHPER
210927979,4,OTHPER,0.919758,OTHPER
210927996,4, Noise,0.653529, Noise
210928115,4,  GDOR,0.939823,  GDOR
210928123,4, Noise,0.595935, Noise
210928204,4,OTHPER,0.571263,OTHPER
210928354,4,OTHPER,0.933588,OTHPER
210928360,4, Noise,0.771972, Noise
210928389,4,OTHPER,0.501077,OTHPER
210928402,4,OTHPER,0.936589,OTHPER
210928456,4,OTHPER,0.6954130000000001,OTHPER
210928539,4,OTHPER,0.589461,OTHPER
210928599,4, Noise,0.80143, Noise
210928647,4, Noise,0.5620029999999999, Noise
210928684,4,OTHPER,0.507189,OTHPER
210928843,4,OTHPER,0.684437,OTHPER
210928949,4, Noise,0.5071260000000001, Noise
210928970,4, Noise,0.765945, Noise
210928980,4,OTHPER,0.717278,OTHPER
210929010,4,OTHPER,0.8940309999999999,OTHPER
210929048,4,OTHPER,0.8744649999999999,OTHPER
210929190,4,  GDOR,0.505672,  GDOR
210929228,4,OTHPER,0.8247120000000001,OTHPER
210929237,4,OTHPER,0.81566,OTHPER
210929435,4, Noise,0.61339, Noise
210929521,4,OTHPER,0.710637,OTHPER
210929566,4,  GDOR,0.502053,  GDOR
210929597,4, Noise,0.557888, Noise
210929629,4,OTHPER,0.596961,OTHPER
210929758,4, Noise,0.604204, Noise
210929832,4, Noise,0.646497, Noise
210929837,4,OTHPER,0.6770520000000001,OTHPER
210929923,4,OTHPER,0.5612090000000001,OTHPER
210929976,4, Noise,0.529744, Noise
210929978,4, Noise,0.538704, Noise
210930204,4,OTHPER,0.515025,OTHPER
210930319,4,OTHPER,0.7061689999999999,OTHPER
210930523,4, Noise,0.838176, Noise
210930641,4,OTHPER,0.529271,OTHPER
210930643,4,OTHPER,0.516113,OTHPER
210930734,4,OTHPER,0.666009,OTHPER
210930747,4,OTHPER,0.500065,OTHPER
210930754,4,OTHPER,0.92439,OTHPER
210930791,4,OTHPER,0.579708,OTHPER
210930808,4,OTHPER,0.6742739999999999,OTHPER
210930903,4, Noise,0.714769, Noise
210930908,4,OTHPER,0.67982,OTHPER
210931084,4,OTHPER,0.5925199999999999,OTHPER
210931116,4,  GDOR,0.963988,  GDOR
210931134,4, Noise,0.5398149999999999, Noise
210931222,4,OTHPER,0.916322,OTHPER
210931244,4,OTHPER,0.8006840000000001,OTHPER
210931279,4,OTHPER,0.516614,OTHPER
210931413,4, Noise,0.758307, Noise
210931556,4,OTHPER,0.566963,OTHPER
210931618,4,OTHPER,0.7813869999999999,OTHPER
210931894,4, Noise,0.524422, Noise
210931896,4,OTHPER,0.760892,OTHPER
210931933,4,OTHPER,0.570026,OTHPER
210931967,4,OTHPER,0.7400180000000001,OTHPER
210932021,4, Noise,0.566901, Noise
210932107,4, Noise,0.755753, Noise
210932189,4,OTHPER,0.694959,OTHPER
210932215,4, Noise,0.618816, Noise
210932315,4,OTHPER,0.585159,OTHPER
210932393,4,OTHPER,0.682616,OTHPER
210932547,4, Noise,0.597507, Noise
210932646,4,OTHPER,0.869626,OTHPER
210932659,4, Noise,0.65266, Noise
210932705,4,OTHPER,0.781673,OTHPER
210932721,4, Noise,0.631677, Noise
210932747,4,OTHPER,0.770368,OTHPER
210932798,4, Noise,0.692182, Noise
210932935,4, Noise,0.827401, Noise
210932958,4, Noise,0.691823, Noise
210933011,4, Noise,0.706324, Noise
210933044,4,OTHPER,0.89955,OTHPER
210933134,4,OTHPER,0.800607,OTHPER
210933170,4, Noise,0.835426, Noise
210933183,4, Noise,0.64999, Noise
210933236,4, Noise,0.686654, Noise
210933298,4,OTHPER,0.642316,OTHPER
210933299,4, Noise,0.510372, Noise
210933411,4, Noise,0.7345119999999999, Noise
210933427,4,OTHPER,0.788037,OTHPER
210933505,4,OTHPER,0.926362,OTHPER
