,epic_number,Campaign,DJA_Class,Probability,Class
14718,210781151,4,OTHPER,0.641818,OTHPER
14719,210781191,4,OTHPER,0.677192,OTHPER
14720,210781239,4, Noise,0.921069, Noise
14721,210781250,4,OTHPER,0.987215,OTHPER
14722,210781395,4, Noise,0.626939, Noise
14723,210781464,4,OTHPER,0.563702,OTHPER
14724,210781519,4, Noise,0.5713090000000001, Noise
14725,210781647,4,OTHPER,0.562451,OTHPER
14726,210781722,4, Noise,0.504195, Noise
14727,210781741,4, Noise,0.50874, Noise
14728,210781846,4,OTHPER,0.546447,OTHPER
14729,210781850,4,  GDOR,0.6774140000000001,  GDOR
14730,210781898,4, Noise,0.798708, Noise
14731,210781978,4,OTHPER,0.520455,OTHPER
14732,210781990,4, Noise,0.934931, Noise
14733,210782206,4, Noise,0.556483, Noise
14734,210782219,4,OTHPER,0.586201,OTHPER
14735,210782325,4, Noise,0.563749, Noise
14736,210782368,4,OTHPER,0.790449,OTHPER
14737,210782464,4,OTHPER,0.961676,OTHPER
14738,210782685,4,OTHPER,0.76174,OTHPER
14739,210782765,4,OTHPER,0.6725,OTHPER
14740,210782934,4,OTHPER,0.729191,OTHPER
14741,210783013,4,OTHPER,0.8445280000000001,OTHPER
14742,210783094,4,OTHPER,0.871851,OTHPER
14743,210783145,4, Noise,0.662338, Noise
14744,210783179,4,OTHPER,0.6387079999999999,OTHPER
14745,210783194,4, Noise,0.7603810000000001, Noise
14746,210783290,4,OTHPER,0.716738,OTHPER
14747,210783336,4,OTHPER,0.719593,OTHPER
14748,210783504,4,OTHPER,0.536792,OTHPER
14749,210783600,4, Noise,0.738963, Noise
14750,210783836,4,OTHPER,0.580208,OTHPER
14751,210784039,4,    EA,0.979549,    EA
14752,210784090,4, Noise,0.829032, Noise
14753,210784118,4, Noise,0.553247, Noise
14754,210784253,4, Noise,0.545859, Noise
14755,210784314,4, Noise,0.528409, Noise
14756,210784387,4, Noise,0.618975, Noise
14757,210784443,4,OTHPER,0.578021,OTHPER
14758,210784445,4,OTHPER,0.5081140000000001,OTHPER
14759,210784462,4,OTHPER,0.698786,OTHPER
14760,210784464,4, Noise,0.625337, Noise
14761,210784506,4, Noise,0.757905, Noise
14762,210784546,4, DSCUT,0.682714, DSCUT
14763,210784603,4,OTHPER,0.681379,OTHPER
14764,210784783,4,OTHPER,0.7047180000000001,OTHPER
14765,210784858,4,OTHPER,0.585767,OTHPER
14766,210784872,4, Noise,0.7124050000000001, Noise
14767,210784966,4, Noise,0.757787, Noise
14768,210784972,4, Noise,0.609217, Noise
14769,210785062,4, Noise,0.518174, Noise
14770,210785070,4, Noise,0.541137, Noise
14771,210785192,4, Noise,0.730932, Noise
14772,210785240,4, Noise,0.645452, Noise
14773,210785302,4,OTHPER,0.523191,OTHPER
14774,210785321,4,OTHPER,0.7349060000000001,OTHPER
14775,210785341,4,OTHPER,0.773187,OTHPER
14776,210785393,4,OTHPER,0.590623,OTHPER
14777,210785427,4,OTHPER,0.76463,OTHPER
14778,210785551,4,OTHPER,0.549304,OTHPER
14779,210785727,4,OTHPER,0.563068,OTHPER
14780,210785748,4,OTHPER,0.688189,OTHPER
14781,210785856,4, Noise,0.603761, Noise
14782,210785947,4, Noise,0.7214689999999999, Noise
14783,210785948,4, Noise,0.595122, Noise
14784,210786125,4, Noise,0.634246, Noise
14785,210786130,4, Noise,0.712472, Noise
14786,210786134,4, Noise,0.6582210000000001, Noise
14787,210786154,4,OTHPER,0.91821,OTHPER
14788,210786168,4, Noise,0.528706, Noise
14789,210786193,4,OTHPER,0.684866,OTHPER
14790,210786346,4,OTHPER,0.8656020000000001,OTHPER
14791,210786368,4, Noise,0.577897, Noise
14792,210786388,4, Noise,0.713037, Noise
14793,210786417,4, Noise,0.7424930000000001, Noise
14794,210786450,4,OTHPER,0.688422,OTHPER
14795,210786511,4,OTHPER,0.513671,OTHPER
14796,210786536,4,OTHPER,0.7119,OTHPER
14797,210786538,4,OTHPER,0.8475799999999999,OTHPER
14798,210786593,4, Noise,0.779215, Noise
14799,210786730,4, Noise,0.719379, Noise
14800,210786745,4,OTHPER,0.670602,OTHPER
14801,210786758,4,OTHPER,0.916886,OTHPER
14802,210786778,4, Noise,0.660684, Noise
14803,210786847,4,OTHPER,0.659987,OTHPER
14804,210786874,4,OTHPER,0.524617,OTHPER
14805,210786882,4,OTHPER,0.6111880000000001,OTHPER
14806,210786891,4,    EB,0.944364,    EA
14807,210787109,4,OTHPER,0.535307,OTHPER
14808,210787200,4, Noise,0.552221, Noise
14809,210787202,4,OTHPER,0.7442489999999999,OTHPER
14810,210787307,4, Noise,0.712565, Noise
14811,210787491,4,OTHPER,0.7315699999999999,OTHPER
14812,210787510,4,OTHPER,0.740269,OTHPER
14813,210787602,4,OTHPER,0.563801,OTHPER
14814,210787677,4, Noise,0.772616, Noise
14815,210787941,4, Noise,0.571695, Noise
14816,210788222,4,OTHPER,0.7416020000000001,OTHPER
14817,210788242,4, Noise,0.74707, Noise
14818,210788345,4,OTHPER,0.7271270000000001,OTHPER
14819,210788360,4, Noise,0.6417069999999999, Noise
14820,210788457,4, Noise,0.612765, Noise
14821,210788617,4, Noise,0.593291, Noise
14822,210788654,4,OTHPER,0.774079,OTHPER
14823,210788684,4,OTHPER,0.521095,OTHPER
14824,210788731,4,OTHPER,0.656431,OTHPER
14825,210788884,4,OTHPER,0.639513,OTHPER
14826,210788932,4, Noise,0.776313, Noise
14827,210788946,4,OTHPER,0.572257,OTHPER
14828,210788975,4,OTHPER,0.652478,OTHPER
14829,210788985,4, Noise,0.67878, Noise
14830,210788999,4, Noise,0.698707, Noise
14831,210789047,4, Noise,0.6388699999999999, Noise
14832,210789179,4, Noise,0.5170279999999999, Noise
14833,210789198,4,OTHPER,0.80814,OTHPER
14834,210789419,4,OTHPER,0.8992319999999999,OTHPER
14835,210789456,4,OTHPER,0.923222,OTHPER
14836,210789582,4,OTHPER,0.979259,OTHPER
14837,210789585,4,OTHPER,0.7766890000000001,OTHPER
14838,210789661,4, Noise,0.5541229999999999, Noise
14839,210789738,4,OTHPER,0.7309180000000001,OTHPER
14840,210789809,4,OTHPER,0.506904,OTHPER
14841,210789842,4,OTHPER,0.5173,OTHPER
14842,210789868,4, Noise,0.712554, Noise
14843,210789926,4, Noise,0.607043, Noise
14844,210789975,4, Noise,0.759043, Noise
14845,210790040,4, Noise,0.625454, Noise
14846,210790100,4,OTHPER,0.5560510000000001,OTHPER
14847,210790207,4, Noise,0.665607, Noise
14848,210790246,4, Noise,0.688887, Noise
14849,210790363,4,OTHPER,0.944888,OTHPER
14850,210790411,4,OTHPER,0.568761,OTHPER
14851,210790413,4,OTHPER,0.83575,OTHPER
14852,210790482,4,OTHPER,0.756846,OTHPER
14853,210790491,4, Noise,0.628633, Noise
14854,210790572,4, Noise,0.542113, Noise
14855,210790624,4, Noise,0.613025, Noise
14856,210790634,4,OTHPER,0.833276,OTHPER
14857,210790651,4, Noise,0.6441720000000001, Noise
14858,210790667,4, Noise,0.615071, Noise
14859,210790671,4, Noise,0.605853, Noise
14860,210790719,4,OTHPER,0.582725,OTHPER
14861,210790827,4,OTHPER,0.5758439999999999,OTHPER
14862,210790848,4, Noise,0.562312, Noise
14863,210790887,4, Noise,0.710498, Noise
14864,210790933,4,OTHPER,0.724517,OTHPER
14865,210790944,4, Noise,0.565181, Noise
14866,210790950,4, Noise,0.682705, Noise
14867,210790986,4, Noise,0.718485, Noise
14868,210790995,4,OTHPER,0.816029,OTHPER
14869,210790999,4, Noise,0.5564520000000001, Noise
14870,210791021,4, Noise,0.613895, Noise
14871,210791034,4,OTHPER,0.513183,OTHPER
14872,210791216,4, Noise,0.661269, Noise
14873,210791232,4,OTHPER,0.750152,OTHPER
14874,210791325,4, Noise,0.686537, Noise
14875,210791344,4, Noise,0.713905, Noise
14876,210791358,4, Noise,0.549528, Noise
14877,210791491,4,OTHPER,0.7336229999999999,OTHPER
14878,210791550,4,OTHPER,0.8867889999999999,OTHPER
14879,210791600,4,OTHPER,0.7346779999999999,OTHPER
14880,210791807,4,OTHPER,0.637405,OTHPER
14881,210792076,4, Noise,0.766864, Noise
14882,210792077,4, Noise,0.784083, Noise
14883,210792113,4, Noise,0.681107, Noise
14884,210792123,4, Noise,0.555241, Noise
14885,210792153,4, Noise,0.74228, Noise
14886,210792230,4, DSCUT,0.564654, Noise
14887,210792668,4, Noise,0.513238, Noise
14888,210792705,4,OTHPER,0.517454,OTHPER
14889,210793045,4,OTHPER,0.876268,OTHPER
14890,210793057,4, Noise,0.5789770000000001, Noise
14891,210793060,4, Noise,0.7601479999999999, Noise
14892,210793074,4, Noise,0.676114, Noise
14893,210793202,4,OTHPER,0.781375,OTHPER
14894,210793203,4,OTHPER,0.650842,OTHPER
14895,210793246,4, Noise,0.543479, Noise
14896,210793268,4,OTHPER,0.552072,OTHPER
14897,210793561,4,OTHPER,0.9686,OTHPER
14898,210793570,4,OTHPER,0.994254,OTHPER
14899,210793627,4,OTHPER,0.588017,OTHPER
14900,210793649,4,OTHPER,0.50794,OTHPER
14901,210793729,4, Noise,0.58025, Noise
14902,210793739,4, Noise,0.7395619999999999, Noise
14903,210793743,4,    EA,0.749624,    EA
14904,210793800,4, Noise,0.578334, Noise
14905,210793812,4,OTHPER,0.765161,OTHPER
14906,210793857,4, Noise,0.766155, Noise
14907,210793892,4,OTHPER,0.956775,OTHPER
14908,210793896,4, Noise,0.801766, Noise
14909,210793913,4, Noise,0.50147, Noise
14910,210793969,4, Noise,0.541285, Noise
14911,210793976,4, Noise,0.752685, Noise
14912,210794062,4,OTHPER,0.57321,OTHPER
14913,210794111,4,OTHPER,0.620089,OTHPER
14914,210794158,4,  GDOR,0.5984010000000001,  GDOR
14915,210794167,4, Noise,0.753942, Noise
14916,210794329,4, Noise,0.7052970000000001, Noise
14917,210794599,4, DSCUT,0.910891, DSCUT
14918,210794758,4,OTHPER,0.888553,OTHPER
14919,210794850,4, Noise,0.607488, Noise
14920,210794885,4, Noise,0.548524, Noise
14921,210794889,4, Noise,0.540141, Noise
14922,210795045,4,OTHPER,0.505497,OTHPER
14923,210795126,4,OTHPER,0.985237,OTHPER
14924,210795198,4, DSCUT,0.727712, DSCUT
14925,210795579,4, Noise,0.603103, Noise
14926,210795603,4,OTHPER,0.568203,OTHPER
14927,210795614,4,OTHPER,0.971363,OTHPER
14928,210795628,4, Noise,0.606531, Noise
14929,210795643,4,OTHPER,0.7026399999999999,OTHPER
14930,210795708,4,OTHPER,0.973216,OTHPER
14931,210795720,4,OTHPER,0.537008,OTHPER
14932,210795758,4, Noise,0.521166, Noise
14933,210795861,4,OTHPER,0.74654,OTHPER
14934,210795891,4,OTHPER,0.793201,OTHPER
14935,210795948,4,OTHPER,0.75725,OTHPER
14936,210796052,4,OTHPER,0.7599520000000001,OTHPER
14937,210796097,4,    EB,0.939073,    EB
14938,210796143,4, Noise,0.664741, Noise
14939,210796234,4, Noise,0.5138699999999999, Noise
14940,210796305,4, Noise,0.7148260000000001, Noise
14941,210796345,4,OTHPER,0.71433,OTHPER
14942,210796361,4,OTHPER,0.792219,OTHPER
14943,210796402,4,OTHPER,0.5831689999999999,OTHPER
14944,210796546,4,OTHPER,0.692469,OTHPER
14945,210796572,4,OTHPER,0.546886,OTHPER
14946,210796589,4,OTHPER,0.904968,OTHPER
14947,210796664,4,OTHPER,0.8203530000000001,OTHPER
14948,210796674,4, Noise,0.6511319999999999, Noise
14949,210796724,4,OTHPER,0.546017,OTHPER
14950,210796886,4, DSCUT,0.710098, DSCUT
14951,210796939,4, Noise,0.599765, Noise
14952,210796988,4,OTHPER,0.6490199999999999,OTHPER
14953,210796997,4,OTHPER,0.913749,OTHPER
14954,210797167,4, Noise,0.716366, Noise
14955,210797268,4,OTHPER,0.981982,OTHPER
14956,210797296,4,OTHPER,0.541992,OTHPER
14957,210797297,4, Noise,0.5339, Noise
14958,210797490,4,OTHPER,0.588313,OTHPER
14959,210797492,4, Noise,0.61283, Noise
14960,210797527,4,OTHPER,0.536112,OTHPER
14961,210797638,4, Noise,0.8765780000000001, Noise
14962,210797762,4, Noise,0.819679, Noise
14963,210797764,4, Noise,0.529594, Noise
14964,210797769,4, Noise,0.632352, Noise
14965,210797797,4,OTHPER,0.586084,OTHPER
14966,210797807,4, Noise,0.566447, Noise
14967,210797808,4, Noise,0.8333139999999999, Noise
14968,210797961,4,OTHPER,0.931191,OTHPER
14969,210798039,4, DSCUT,0.658104, DSCUT
14970,210798047,4, Noise,0.699535, Noise
14971,210798359,4,OTHPER,0.807312,OTHPER
14972,210798382,4,OTHPER,0.533392,OTHPER
14973,210798399,4,OTHPER,0.694345,OTHPER
14974,210798840,4, Noise,0.6201180000000001, Noise
14975,210798903,4, Noise,0.598009, Noise
14976,210799097,4, Noise,0.66699, Noise
14977,210799101,4, Noise,0.564442, Noise
14978,210799131,4,OTHPER,0.844567,OTHPER
14979,210799134,4,OTHPER,0.7374109999999999,OTHPER
14980,210799302,4,OTHPER,0.781732,OTHPER
14981,210799434,4, Noise,0.758533, Noise
14982,210799541,4, Noise,0.6006229999999999, Noise
14983,210799583,4, Noise,0.587178, Noise
14984,210799673,4,OTHPER,0.50667,OTHPER
14985,210799774,4,OTHPER,0.938218,OTHPER
14986,210799825,4, Noise,0.718413, Noise
14987,210799893,4, Noise,0.5817100000000001, Noise
14988,210799959,4, Noise,0.702944, Noise
14989,210799994,4,OTHPER,0.633787,OTHPER
14990,210800026,4, Noise,0.7408319999999999, Noise
14991,210800075,4, Noise,0.5144489999999999, Noise
14992,210800169,4, Noise,0.8727790000000001, Noise
14993,210800327,4,OTHPER,0.750433,OTHPER
14994,210800332,4,OTHPER,0.573604,OTHPER
14995,210800460,4, Noise,0.743058, Noise
14996,210800475,4,OTHPER,0.5061979999999999,OTHPER
14997,210800484,4,OTHPER,0.512804,OTHPER
14998,210800538,4,OTHPER,0.842366,OTHPER
14999,210800573,4,OTHPER,0.546416,OTHPER
15000,210800597,4, Noise,0.533713, Noise
15001,210800797,4,OTHPER,0.635333,OTHPER
15002,210800833,4, Noise,0.740963, Noise
15003,210800945,4, Noise,0.6340819999999999, Noise
15004,210800970,4,OTHPER,0.9586,OTHPER
15005,210800979,4,OTHPER,0.549469,OTHPER
15006,210801003,4,OTHPER,0.503311,OTHPER
15007,210801166,4, Noise,0.7529170000000001, Noise
15008,210801196,4, Noise,0.7093079999999999, Noise
15009,210801343,4, Noise,0.795186, Noise
15010,210801349,4, Noise,0.8944120000000001, Noise
15011,210801570,4, Noise,0.5036689999999999, Noise
15012,210801596,4,OTHPER,0.7855,OTHPER
15013,210801652,4, Noise,0.8364719999999999, Noise
15014,210801744,4, Noise,0.685229, Noise
15015,210801787,4, Noise,0.695371, Noise
15016,210801836,4,OTHPER,0.558321,OTHPER
15017,210801840,4, Noise,0.6042930000000001, Noise
15018,210801853,4,OTHPER,0.59851,OTHPER
15019,210801955,4, Noise,0.827875, Noise
15020,210802119,4, Noise,0.8026840000000001, Noise
15021,210802141,4,OTHPER,0.985579,OTHPER
15022,210802162,4,OTHPER,0.665855,OTHPER
15023,210802208,4, Noise,0.636994, Noise
15024,210802307,4,OTHPER,0.520252,OTHPER
15025,210802336,4, Noise,0.6915399999999999, Noise
15026,210802496,4, Noise,0.631078, Noise
15027,210802552,4, Noise,0.648137, Noise
15028,210802607,4, Noise,0.934679, Noise
15029,210802694,4,OTHPER,0.664399,OTHPER
15030,210802698,4,OTHPER,0.942052,OTHPER
15031,210802733,4,OTHPER,0.728228,OTHPER
15032,210802875,4,OTHPER,0.565685,OTHPER
15033,210802945,4,OTHPER,0.765328,OTHPER
15034,210802990,4, Noise,0.631744, Noise
15035,210803321,4,OTHPER,0.769858,OTHPER
15036,210803372,4, Noise,0.526896, Noise
15037,210803387,4, Noise,0.918628, Noise
15038,210803456,4, Noise,0.782678, Noise
15039,210803459,4, Noise,0.587233, Noise
15040,210803682,4, Noise,0.557528, Noise
15041,210803700,4, Noise,0.6547350000000001, Noise
15042,210803834,4,OTHPER,0.682625,OTHPER
15043,210803905,4,OTHPER,0.810144,OTHPER
15044,210803907,4, Noise,0.715083, Noise
15045,210803967,4,OTHPER,0.596543,OTHPER
15046,210804032,4, Noise,0.798974, Noise
15047,210804057,4, Noise,0.5154340000000001, Noise
15048,210804125,4,OTHPER,0.5989260000000001,OTHPER
15049,210804144,4,OTHPER,0.671177,OTHPER
15050,210804163,4,OTHPER,0.629627,OTHPER
15051,210804191,4,OTHPER,0.810251,OTHPER
15052,210804264,4,OTHPER,0.784853,OTHPER
15053,210804289,4, Noise,0.7594479999999999, Noise
15054,210804294,4, Noise,0.7089310000000001, Noise
15055,210804376,4, Noise,0.706495, Noise
15056,210804427,4,OTHPER,0.729823,OTHPER
15057,210804503,4, Noise,0.575641, Noise
15058,210804537,4, Noise,0.574018, Noise
15059,210804640,4, Noise,0.616661, Noise
15060,210804856,4,OTHPER,0.596344,OTHPER
15061,210805120,4,    EB,0.789805,    EB
15062,210805176,4,OTHPER,0.799992,OTHPER
15063,210805240,4,OTHPER,0.505192,OTHPER
15064,210805279,4, Noise,0.615821, Noise
15065,210805381,4,OTHPER,0.547922,OTHPER
15066,210805420,4,    EA,0.522299, Noise
15067,210805432,4, Noise,0.582518, Noise
15068,210805443,4, Noise,0.714559, Noise
15069,210805532,4,OTHPER,0.558395,OTHPER
15070,210805567,4, Noise,0.518242, Noise
15071,210805757,4, Noise,0.7610600000000001, Noise
15072,210805978,4,OTHPER,0.5286270000000001,OTHPER
15073,210806197,4, Noise,0.55469, Noise
15074,210806246,4, Noise,0.6002460000000001, Noise
15075,210806505,4, DSCUT,0.955059, DSCUT
15076,210806611,4, Noise,0.536701, Noise
15077,210806726,4, Noise,0.627974, Noise
15078,210806753,4, Noise,0.693292, Noise
15079,210806765,4, Noise,0.629888, Noise
15080,210806784,4,OTHPER,0.97834,OTHPER
15081,210806791,4,OTHPER,0.758357,OTHPER
15082,210806802,4, Noise,0.747935, Noise
15083,210806815,4,OTHPER,0.567293,OTHPER
15084,210807074,4, Noise,0.737344, Noise
15085,210807165,4,OTHPER,0.541864,OTHPER
15086,210807344,4, Noise,0.611554, Noise
15087,210807392,4,OTHPER,0.688684,OTHPER
15088,210807482,4,OTHPER,0.856561,OTHPER
15089,210807567,4,OTHPER,0.856561,OTHPER
15090,210807651,4, Noise,0.5783149999999999, Noise
15091,210807786,4, Noise,0.6815439999999999, Noise
15092,210807793,4, Noise,0.6419819999999999, Noise
15093,210807803,4, Noise,0.598047, Noise
15094,210808028,4, Noise,0.613433, Noise
15095,210808051,4, Noise,0.7656729999999999, Noise
15096,210808062,4,OTHPER,0.606162,OTHPER
15097,210808065,4, Noise,0.5942149999999999, Noise
15098,210808112,4,OTHPER,0.910388,OTHPER
15099,210808234,4,OTHPER,0.522881,OTHPER
15100,210808290,4, Noise,0.526323, Noise
15101,210808302,4,OTHPER,0.548994,OTHPER
15102,210808308,4, Noise,0.50722, Noise
15103,210808464,4,OTHPER,0.976597,OTHPER
15104,210808493,4, Noise,0.523055, Noise
15105,210808522,4,OTHPER,0.969928,OTHPER
15106,210808585,4, DSCUT,0.744969, Noise
15107,210808674,4, Noise,0.530094, Noise
15108,210808677,4,OTHPER,0.594408,OTHPER
15109,210808729,4, Noise,0.571615, Noise
15110,210808836,4, Noise,0.86749, Noise
15111,210808897,4,OTHPER,0.573655,OTHPER
15112,210808909,4, Noise,0.535312, Noise
15113,210808971,4,OTHPER,0.5573670000000001,OTHPER
15114,210808996,4,OTHPER,0.941491,OTHPER
15115,210809070,4, Noise,0.594362, Noise
15116,210809125,4, Noise,0.6210100000000001, Noise
15117,210809158,4, Noise,0.688679, Noise
15118,210809191,4, Noise,0.50908, Noise
15119,210809207,4, Noise,0.7975140000000001, Noise
15120,210809246,4, Noise,0.692159, Noise
15121,210809269,4,OTHPER,0.812307,OTHPER
15122,210809346,4, Noise,0.576573, Noise
15123,210809481,4, Noise,0.676292, Noise
15124,210809550,4,OTHPER,0.854715,OTHPER
15125,210809707,4, Noise,0.8577319999999999, Noise
15126,210810002,4,OTHPER,0.810701,OTHPER
15127,210810141,4, Noise,0.724471, Noise
15128,210810145,4, Noise,0.610152, Noise
15129,210810165,4,OTHPER,0.644856,OTHPER
15130,210810451,4, Noise,0.755262, Noise
15131,210810456,4, Noise,0.558059, Noise
15132,210810480,4, Noise,0.730758, Noise
15133,210810552,4,OTHPER,0.885152,OTHPER
15134,210810791,4, Noise,0.711749, Noise
15135,210810957,4,    EB,0.967793,    EB
15136,210810961,4, DSCUT,0.739865, DSCUT
15137,210810971,4, Noise,0.654561, Noise
15138,210811016,4, Noise,0.6117779999999999, Noise
15139,210811310,4,OTHPER,0.824626,OTHPER
15140,210811353,4,OTHPER,0.5493359999999999,OTHPER
15141,210811401,4,OTHPER,0.910262,OTHPER
15142,210811436,4,OTHPER,0.8769110000000001,OTHPER
15143,210811598,4,OTHPER,0.8215899999999999,OTHPER
15144,210811757,4,OTHPER,0.977701,OTHPER
15145,210811785,4,OTHPER,0.8480790000000001,OTHPER
15146,210811910,4,OTHPER,0.507322,OTHPER
15147,210811915,4,OTHPER,0.743258,OTHPER
15148,210812005,4, Noise,0.634053, Noise
15149,210812018,4, Noise,0.524882, Noise
15150,210812061,4, Noise,0.592881, Noise
15151,210812122,4,OTHPER,0.5263180000000001,OTHPER
15152,210812133,4,OTHPER,0.573924,OTHPER
15153,210812212,4,OTHPER,0.7305,OTHPER
15154,210812316,4,OTHPER,0.736314,OTHPER
15155,210812621,4,OTHPER,0.987598,OTHPER
15156,210812659,4,OTHPER,0.539262,OTHPER
15157,210812803,4,OTHPER,0.953266,OTHPER
15158,210812926,4, Noise,0.574526, Noise
15159,210812927,4, Noise,0.678685, Noise
15160,210813053,4, Noise,0.694647, Noise
15161,210813093,4, Noise,0.8395100000000001, Noise
15162,210813135,4, Noise,0.5439579999999999, Noise
15163,210813166,4, Noise,0.762999, Noise
15164,210813189,4,OTHPER,0.914955,OTHPER
15165,210813219,4,OTHPER,0.5296890000000001,OTHPER
15166,210813671,4,OTHPER,0.8543069999999999,OTHPER
15167,210813776,4, Noise,0.7562760000000001, Noise
15168,210813780,4,OTHPER,0.968189,OTHPER
15169,210813854,4, Noise,0.5744600000000001, Noise
15170,210813978,4, Noise,0.550095, Noise
15171,210813991,4,OTHPER,0.517652,OTHPER
15172,210814056,4,OTHPER,0.573937,OTHPER
15173,210814096,4, Noise,0.8305440000000001, Noise
15174,210814262,4, Noise,0.676851, Noise
15175,210814335,4,OTHPER,0.7104060000000001,OTHPER
15176,210814452,4, Noise,0.5783189999999999, Noise
15177,210814674,4,OTHPER,0.965598,OTHPER
15178,210814692,4,OTHPER,0.638446,OTHPER
15179,210814811,4, Noise,0.915783, Noise
15180,210814892,4, Noise,0.627103, Noise
15181,210815003,4,OTHPER,0.571853,OTHPER
15182,210815035,4, Noise,0.773984, Noise
15183,210815169,4, Noise,0.8617389999999999, Noise
15184,210815201,4, Noise,0.843576, Noise
15185,210815262,4, Noise,0.93593, Noise
15186,210815333,4, Noise,0.814359, Noise
15187,210815465,4,  RRab,0.955832,  RRab
15188,210815471,4, Noise,0.863582, Noise
15189,210815489,4,OTHPER,0.637266,OTHPER
15190,210815554,4, Noise,0.55728, Noise
15191,210815860,4, Noise,0.587976, Noise
15192,210815912,4, Noise,0.881165, Noise
15193,210816026,4,OTHPER,0.5868760000000001,OTHPER
15194,210816049,4, Noise,0.621395, Noise
15195,210816085,4, Noise,0.821934, Noise
15196,210816243,4, Noise,0.52784, Noise
15197,210816432,4,OTHPER,0.7236100000000001,OTHPER
15198,210816524,4, Noise,0.77791, Noise
